DATAFLOW,REF_AREA,COUNTERPART_AREA,MEASURE,UNIT_MEASURE,VISITOR_TYPE,ACCOMMODATION_TYPE,SOURCE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS2,UNIT_MULT
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),KOR,CHN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,4603273,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SRB,HRV,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,120637,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),PER,ECU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,291472,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,EGY,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,3188308,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ZAF,SWZ,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,842000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,GEO,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1465203,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),KOR,HKG,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,571418,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,IND,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,443452,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,IDN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,2020524,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,IRN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1114217,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,KWT,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,1836573,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ZAF,LSO,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,974000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),THA,MYS,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,4952078,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,MDA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2655656,B,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SRB,MNE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,104543,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ZAF,MOZ,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1592000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),JPN,NPL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,111568,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,MKD,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1588035,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,PAK,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,2805110,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BRA,PRY,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,465020,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),COL,PER,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,212085,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SAU,QAT,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BGR,ROU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,906966,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISR,RUS,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,69700,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MNE,SRB,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,449164,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),THA,SGP,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1009640,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),KOR,TWN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1473908,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),JPN,THA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1148848,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,UKR,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,3911617,B,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BRA,URY,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,388464,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),COL,VEN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,230972,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),JPN,VNM,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,621173,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ZAF,ZWE,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2183000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CRI,A3,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,235860,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CRI,A7,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,136466,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,E,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,898764,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,E3,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,5126210,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,E_O,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1660000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NLD,S,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1172000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),THA,_Z,NIGHTS_ACCOM,NGHT,_T,_T,TDS,2024,,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,USA_CAN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,624172,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUT,CHE_LIE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1284184,A,A,0
